pcode,locality,lat,long
3960,WOORARRA WEST,-38.668395,146.266751
3960,YANAKIE,-38.668395,146.266751
3962,AGNES,-38.670149,146.396151
3962,TOORA,-38.670149,146.396151
3962,TOORA NORTH,-38.670149,146.396151
3962,WONYIP,-38.670149,146.396151
3962,WOORARRA EAST,-38.670149,146.396151
3964,PORT FRANKLIN,-38.679229,146.270581
3965,PORT WELSHPOOL,-38.691833,146.454398
3966,BINGINWARRI,-38.584197,146.453313
3966,HAZEL PARK,-38.584197,146.453313
3966,WELSHPOOL,-38.584197,146.453313
3967,HEDLEY,-37.693272,144.961131
3971,ALBERTON,-38.611394,146.66598
3971,ALBERTON WEST,-38.611394,146.66598
3971,BALOOK,-38.611394,146.66598
3971,CALROSSIE,-38.611394,146.66598
3971,DEVON NORTH,-38.611394,146.66598
3971,GELLIONDALE,-38.611394,146.66598
3971,HIAWATHA,-38.611394,146.66598
3971,HUNTERSTON,-38.611394,146.66598
3971,JACK RIVER,-38.611394,146.66598
3971,LANGSBOROUGH,-38.611394,146.66598
3971,MACKS CREEK,-38.611394,146.66598
3971,MADALYA,-38.611394,146.66598
3971,MANNS BEACH,-38.611394,146.66598
3971,PORT ALBERT,-38.611394,146.66598
3971,ROBERTSONS BEACH,-38.611394,146.66598
3971,SNAKE ISLAND,-38.611394,146.66598
3971,STACEYS BRIDGE,-38.611394,146.66598
3971,TARRA VALLEY,-38.611394,146.66598
3971,TARRAVILLE,-38.611394,146.66598
3971,WON WRON,-38.611394,146.66598
3971,YARRAM,-38.611394,146.66598
3975,LYNBROOK,-38.050457,145.257531
3975,LYNDHURST,-38.050457,145.257531
3976,HAMPTON PARK,-38.032221,145.267863
3977,BOTANIC RIDGE,-38.212992,145.315447
3977,CANNONS CREEK,-38.212992,145.315447
3977,CRANBOURNE,-38.212992,145.315447
3977,CRANBOURNE EAST,-38.212992,145.315447
3977,CRANBOURNE NORTH,-38.212992,145.315447
3977,CRANBOURNE SOUTH,-38.212992,145.315447
3977,CRANBOURNE WEST,-38.212992,145.315447
3977,DEVON MEADOWS,-38.212992,145.315447
3977,JUNCTION VILLAGE,-38.212992,145.315447
3977,SANDHURST,-38.212992,145.315447
3977,SKYE,-38.212992,145.315447
3978,CARDINIA,-38.145962,145.423291
3978,CLYDE,-38.145962,145.423291
3978,CLYDE NORTH,-38.145962,145.423291
3979,ALMURTA,-38.434865,145.558415
3979,GLEN ALVIE,-38.434865,145.558415
3979,KERNOT,-38.434865,145.558415
3980,BLIND BIGHT,-38.211236,145.340207
3980,TOORADIN,-38.211236,145.340207
3980,WARNEET,-38.211236,145.340207
3981,BAYLES,-38.179036,145.573638
3981,CATANI,-38.179036,145.573638
3981,DALMORE,-38.179036,145.573638
3981,HEATH HILL,-38.179036,145.573638
3981,KOO WEE RUP,-38.179036,145.573638
3981,KOO WEE RUP NORTH,-38.179036,145.573638
3981,YANNATHAN,-38.179036,145.573638
3984,ADAMS ESTATE,-38.323843,145.539805
3984,CALDERMEADE,-38.323843,145.539805
3984,CORINELLA,-38.323843,145.539805
3984,CORONET BAY,-38.323843,145.539805
3984,GRANTVILLE,-38.323843,145.539805
3984,JAM JERRUP,-38.323843,145.539805
3984,LANG LANG,-38.323843,145.539805
3984,LANG LANG EAST,-38.323843,145.539805
3984,MONOMEITH,-38.323843,145.539805
3984,PIONEER BAY,-38.323843,145.539805
3984,QUEENSFERRY,-38.323843,145.539805
3984,TENBY POINT,-38.323843,145.539805
3984,THE GURDIES,-38.323843,145.539805
3987,NYORA,-38.333067,145.670441
3988,MOUNTAIN VIEW,-38.294339,145.886342
3988,POOWONG,-38.294339,145.886342
3988,POOWONG EAST,-38.294339,145.886342
3988,POOWONG NORTH,-38.294339,145.886342
3990,GLEN FORBES,-38.449183,145.532297
3991,BASS,-38.480541,145.467733
3992,BLACKWOOD FOREST,-38.493513,145.616162
3992,DALYSTON,-38.493513,145.616162
3992,RYANSTON,-38.493513,145.616162
3992,WEST CREEK,-38.493513,145.616162
3995,ANDERSON,-38.527605,145.446731
3995,ARCHIES CREEK,-38.527605,145.446731
3995,CAPE PATERSON,-38.527605,145.446731
3995,HARMERS HAVEN,-38.527605,145.446731
3995,KILCUNDA,-38.527605,145.446731
3995,LANCE CREEK,-38.527605,145.446731
3995,NORTH WONTHAGGI,-38.527605,145.446731
3995,SOUTH DUDLEY,-38.527605,145.446731
3995,ST CLAIR,-38.527605,145.446731
3995,WATTLE BANK,-38.527605,145.446731
3995,WONTHAGGI,-38.527605,145.446731
3995,WOOLAMAI,-38.527605,145.446731
3996,INVERLOCH,-38.632958,145.729641
3996,POUND CREEK,-38.632958,145.729641
8001,MELBOURNE,-38.365017,144.76592
8002,EAST MELBOURNE,-38.105449,145.147855
8003,COLLINS STREET EAST,0,0
8004,ST KILDA ROAD,-37.836219,144.975549
8005,WORLD TRADE CENTRE,-37.822262,144.954856
8006,ABECKETT STREET,-37.809696,144.959314
8007,COLLINS STREET WEST,0,0
8008,ST KILDA ROAD CENTRAL,0,0
8009,FLINDERS LANE,-37.817201,144.964531
8010,LAW COURTS,-38.185857,146.293728
8011,LITTLE LONSDALE STREET,-37.811301,144.961819
8012,DOCKLANDS,0,0
8045,MELBOURNE,-38.365017,144.76592
8051,MELBOURNE,-38.365017,144.76592
8060,MELBOURNE,-38.365017,144.76592
8061,MELBOURNE,-38.365017,144.76592
8066,MELBOURNE,-38.365017,144.76592
8069,MELBOURNE,-38.365017,144.76592
8070,MELBOURNE,-38.365017,144.76592
8071,MELBOURNE,-38.365017,144.76592
8102,MELBOURNE,-38.365017,144.76592
8103,MELBOURNE,-38.365017,144.76592
8107,MELBOURNE,-38.365017,144.76592
8108,MELBOURNE,-38.365017,144.76592
8111,MELBOURNE,-38.365017,144.76592
8120,MELBOURNE,-38.365017,144.76592
8205,MELBOURNE,-38.365017,144.76592
8383,MELBOURNE,-38.365017,144.76592
8386,MELBOURNE,-38.365017,144.76592
8388,MELBOURNE,-38.365017,144.76592
8390,MELBOURNE,-38.365017,144.76592
8393,MELBOURNE,-38.365017,144.76592
8394,MELBOURNE,-38.365017,144.76592
8396,MELBOURNE,-38.365017,144.76592
8399,MELBOURNE,-38.365017,144.76592
8576,IVANHOE,-37.764016,145.044798
8627,CAMBERWELL,-37.836011,145.062173
8873,PORT MELBOURNE,-37.846333,144.885746
